id,slug,name,cuisine,base,ingredients,diet_class,jain_ok,allergens,seasons,instructions_en,image_path,is_active,created_at,kind
0c4b1a48-b66c-4003-a9c0-28ca1db8b8d8,karela-chettinad,Karela Chettinad,North Indian,Karela,"500g Karela, washed and prepped
2 medium Onions, finely chopped
1 tbsp Ginger-Garlic Paste
2 medium Tomatoes, pureed or chopped
2-3 Green Chilies, slit
1 tsp Cumin Seeds
1/2 tsp Turmeric Powder
1 tsp Red Chili Powder
1 tsp Garam Masala
2 tbsp Oil or Ghee
Salt to taste
2 tbsp Fresh Coriander Leaves, chopped",Vegan,False,{},{All},"1. Preparation: Thoroughly wash and prepare Karela. If it's meat or paneer, marinate it with a little turmeric, red chili powder, salt, and lemon juice for 20 minutes. Finely chop 2 onions and puree 2 tomatoes.
2. Whole Spices (Tadka): Heat 3 tbsp of oil or ghee in a heavy-bottomed pan or pressure cooker over medium heat. Add cumin seeds, 1 bay leaf, 2-3 cloves, and a small cinnamon stick. Let them sizzle for 30 seconds to release their aroma.
3. Onion Base: Add the finely chopped onions and a pinch of salt. Sauté patiently for 8-10 minutes until they turn a deep golden brown.
4. Aromatics & Tomatoes: Add 1 tbsp of ginger-garlic paste and green chilies. Sauté for 1 minute until the raw smell goes away. Pour in the tomato puree and cook until the mixture thickens and oil starts separating from the edges (about 5-7 minutes).
5. Spice Powders: Lower the heat and add 1/2 tsp turmeric, 1 tsp Kashmiri red chili powder, 1 tsp coriander powder, and 1/2 tsp cumin powder. Stir constantly for 30 seconds so the spices bloom without burning.
6. Adding Base: Add the prepared Karela to the masala. Sauté on medium-high heat for 4-5 minutes to coat everything well and seal in the flavors.
7. Simmering: Pour in 1 to 1.5 cups of warm water (adjust for desired gravy consistency). Bring to a boil, then reduce heat to low, cover with a lid, and simmer. Cook until the Karela is completely tender (15 mins for veg/paneer, 30-45 mins for meat).
8. Final Garnish: Crush 1 tsp of Kasuri Methi (dried fenugreek leaves) between your palms and sprinkle it over the curry along with 1/2 tsp of garam masala. Garnish with freshly chopped cilantro and serve hot.",,True,2026-08-08T05:39:03.817469+00:00,Main Course
f8d44a46-0d3c-428b-8006-7dc5d34f47c8,karela-do-pyaza,Karela Do Pyaza,Bengali,Karela,"500g Karela, washed and prepped
2 medium Onions, finely chopped
1 tbsp Ginger-Garlic Paste
2 medium Tomatoes, pureed or chopped
2-3 Green Chilies, slit
1 tsp Cumin Seeds
1/2 tsp Turmeric Powder
1 tsp Red Chili Powder
1 tsp Garam Masala
2 tbsp Oil or Ghee
Salt to taste
2 tbsp Fresh Coriander Leaves, chopped",Vegetarian,False,{},{All},"1. Preparation: Thoroughly wash and prepare Karela. If it's meat or paneer, marinate it with a little turmeric, red chili powder, salt, and lemon juice for 20 minutes. Finely chop 2 onions and puree 2 tomatoes.
2. Whole Spices (Tadka): Heat 3 tbsp of oil or ghee in a heavy-bottomed pan or pressure cooker over medium heat. Add cumin seeds, 1 bay leaf, 2-3 cloves, and a small cinnamon stick. Let them sizzle for 30 seconds to release their aroma.
3. Onion Base: Add the finely chopped onions and a pinch of salt. Sauté patiently for 8-10 minutes until they turn a deep golden brown.
4. Aromatics & Tomatoes: Add 1 tbsp of ginger-garlic paste and green chilies. Sauté for 1 minute until the raw smell goes away. Pour in the tomato puree and cook until the mixture thickens and oil starts separating from the edges (about 5-7 minutes).
5. Spice Powders: Lower the heat and add 1/2 tsp turmeric, 1 tsp Kashmiri red chili powder, 1 tsp coriander powder, and 1/2 tsp cumin powder. Stir constantly for 30 seconds so the spices bloom without burning.
6. Adding Base: Add the prepared Karela to the masala. Sauté on medium-high heat for 4-5 minutes to coat everything well and seal in the flavors.
7. Simmering: Pour in 1 to 1.5 cups of warm water (adjust for desired gravy consistency). Bring to a boil, then reduce heat to low, cover with a lid, and simmer. Cook until the Karela is completely tender (15 mins for veg/paneer, 30-45 mins for meat).
8. Final Garnish: Crush 1 tsp of Kasuri Methi (dried fenugreek leaves) between your palms and sprinkle it over the curry along with 1/2 tsp of garam masala. Garnish with freshly chopped cilantro and serve hot.",,True,2026-08-08T05:39:03.817496+00:00,Main Course
075fcced-9ba8-4352-8739-770270d89316,karela-salna,Karela Salna,Bengali,Karela,"500g Karela, washed and prepped
2 medium Onions, finely chopped
1 tbsp Ginger-Garlic Paste
2 medium Tomatoes, pureed or chopped
2-3 Green Chilies, slit
1 tsp Cumin Seeds
1/2 tsp Turmeric Powder
1 tsp Red Chili Powder
1 tsp Garam Masala
2 tbsp Oil or Ghee
Salt to taste
2 tbsp Fresh Coriander Leaves, chopped",Vegetarian,False,{},{All},"1. Preparation: Thoroughly wash and prepare Karela. If it's meat or paneer, marinate it with a little turmeric, red chili powder, salt, and lemon juice for 20 minutes. Finely chop 2 onions and puree 2 tomatoes.
2. Whole Spices (Tadka): Heat 3 tbsp of oil or ghee in a heavy-bottomed pan or pressure cooker over medium heat. Add cumin seeds, 1 bay leaf, 2-3 cloves, and a small cinnamon stick. Let them sizzle for 30 seconds to release their aroma.
3. Onion Base: Add the finely chopped onions and a pinch of salt. Sauté patiently for 8-10 minutes until they turn a deep golden brown.
4. Aromatics & Tomatoes: Add 1 tbsp of ginger-garlic paste and green chilies. Sauté for 1 minute until the raw smell goes away. Pour in the tomato puree and cook until the mixture thickens and oil starts separating from the edges (about 5-7 minutes).
5. Spice Powders: Lower the heat and add 1/2 tsp turmeric, 1 tsp Kashmiri red chili powder, 1 tsp coriander powder, and 1/2 tsp cumin powder. Stir constantly for 30 seconds so the spices bloom without burning.
6. Adding Base: Add the prepared Karela to the masala. Sauté on medium-high heat for 4-5 minutes to coat everything well and seal in the flavors.
7. Simmering: Pour in 1 to 1.5 cups of warm water (adjust for desired gravy consistency). Bring to a boil, then reduce heat to low, cover with a lid, and simmer. Cook until the Karela is completely tender (15 mins for veg/paneer, 30-45 mins for meat).
8. Final Garnish: Crush 1 tsp of Kasuri Methi (dried fenugreek leaves) between your palms and sprinkle it over the curry along with 1/2 tsp of garam masala. Garnish with freshly chopped cilantro and serve hot.",,True,2026-08-08T05:39:03.817520+00:00,Main Course
76ae56e7-a632-4b00-9be6-5cf807975b16,karela-kurma,Karela Kurma,Goan,Karela,"500g Karela, washed and prepped
2 medium Onions, finely chopped
1 tbsp Ginger-Garlic Paste
2 medium Tomatoes, pureed or chopped
2-3 Green Chilies, slit
1 tsp Cumin Seeds
1/2 tsp Turmeric Powder
1 tsp Red Chili Powder
1 tsp Garam Masala
2 tbsp Oil or Ghee
Salt to taste
2 tbsp Fresh Coriander Leaves, chopped",Vegetarian,False,{Nuts},{All},"1. Preparation: Thoroughly wash and prepare Karela. If it's meat or paneer, marinate it with a little turmeric, red chili powder, salt, and lemon juice for 20 minutes. Finely chop 2 onions and puree 2 tomatoes.
2. Whole Spices (Tadka): Heat 3 tbsp of oil or ghee in a heavy-bottomed pan or pressure cooker over medium heat. Add cumin seeds, 1 bay leaf, 2-3 cloves, and a small cinnamon stick. Let them sizzle for 30 seconds to release their aroma.
3. Onion Base: Add the finely chopped onions and a pinch of salt. Sauté patiently for 8-10 minutes until they turn a deep golden brown.
4. Aromatics & Tomatoes: Add 1 tbsp of ginger-garlic paste and green chilies. Sauté for 1 minute until the raw smell goes away. Pour in the tomato puree and cook until the mixture thickens and oil starts separating from the edges (about 5-7 minutes).
5. Spice Powders: Lower the heat and add 1/2 tsp turmeric, 1 tsp Kashmiri red chili powder, 1 tsp coriander powder, and 1/2 tsp cumin powder. Stir constantly for 30 seconds so the spices bloom without burning.
6. Adding Base: Add the prepared Karela to the masala. Sauté on medium-high heat for 4-5 minutes to coat everything well and seal in the flavors.
7. Simmering: Pour in 1 to 1.5 cups of warm water (adjust for desired gravy consistency). Bring to a boil, then reduce heat to low, cover with a lid, and simmer. Cook until the Karela is completely tender (15 mins for veg/paneer, 30-45 mins for meat).
8. Final Garnish: Crush 1 tsp of Kasuri Methi (dried fenugreek leaves) between your palms and sprinkle it over the curry along with 1/2 tsp of garam masala. Garnish with freshly chopped cilantro and serve hot.",,True,2026-08-08T05:39:03.817537+00:00,Main Course
fb9e0397-2625-4cd5-b559-220c3dbf2860,capsicum-curry,Capsicum Curry,Goan,Capsicum,"500g Capsicum, washed and prepped
2-3 Green Chilies, slit
1 tsp Cumin Seeds
1/2 tsp Turmeric Powder
1 tsp Red Chili Powder
1 tsp Garam Masala
2 tbsp Oil or Ghee
Salt to taste
2 tbsp Fresh Coriander Leaves, chopped",Vegetarian,True,{},{All},"1. Preparation: Thoroughly wash and prepare Capsicum. If it's meat or paneer, marinate it with a little turmeric, red chili powder, salt, and lemon juice for 20 minutes. Finely chop 2 onions and puree 2 tomatoes.
2. Whole Spices (Tadka): Heat 3 tbsp of oil or ghee in a heavy-bottomed pan or pressure cooker over medium heat. Add cumin seeds, 1 bay leaf, 2-3 cloves, and a small cinnamon stick. Let them sizzle for 30 seconds to release their aroma.
3. Onion Base: Add the finely chopped onions and a pinch of salt. Sauté patiently for 8-10 minutes until they turn a deep golden brown.
4. Aromatics & Tomatoes: Add 1 tbsp of ginger-garlic paste and green chilies. Sauté for 1 minute until the raw smell goes away. Pour in the tomato puree and cook until the mixture thickens and oil starts separating from the edges (about 5-7 minutes).
5. Spice Powders: Lower the heat and add 1/2 tsp turmeric, 1 tsp Kashmiri red chili powder, 1 tsp coriander powder, and 1/2 tsp cumin powder. Stir constantly for 30 seconds so the spices bloom without burning.
6. Adding Base: Add the prepared Capsicum to the masala. Sauté on medium-high heat for 4-5 minutes to coat everything well and seal in the flavors.
7. Simmering: Pour in 1 to 1.5 cups of warm water (adjust for desired gravy consistency). Bring to a boil, then reduce heat to low, cover with a lid, and simmer. Cook until the Capsicum is completely tender (15 mins for veg/paneer, 30-45 mins for meat).
8. Final Garnish: Crush 1 tsp of Kasuri Methi (dried fenugreek leaves) between your palms and sprinkle it over the curry along with 1/2 tsp of garam masala. Garnish with freshly chopped cilantro and serve hot.",,True,2026-08-08T05:39:03.817553+00:00,Main Course
f009a4fc-e428-4178-89ac-9173d3d3a430,capsicum-masala,Capsicum Masala,Bengali,Capsicum,"500g Capsicum, washed and prepped
2 medium Onions, finely chopped
1 tbsp Ginger-Garlic Paste
2 medium Tomatoes, pureed or chopped
2-3 Green Chilies, slit
1 tsp Cumin Seeds
1/2 tsp Turmeric Powder
1 tsp Red Chili Powder
1 tsp Garam Masala
2 tbsp Oil or Ghee
Salt to taste
2 tbsp Fresh Coriander Leaves, chopped",Vegan,False,{},{All},"1. Preparation: Thoroughly wash and prepare Capsicum. If it's meat or paneer, marinate it with a little turmeric, red chili powder, salt, and lemon juice for 20 minutes. Finely chop 2 onions and puree 2 tomatoes.
2. Whole Spices (Tadka): Heat 3 tbsp of oil or ghee in a heavy-bottomed pan or pressure cooker over medium heat. Add cumin seeds, 1 bay leaf, 2-3 cloves, and a small cinnamon stick. Let them sizzle for 30 seconds to release their aroma.
3. Onion Base: Add the finely chopped onions and a pinch of salt. Sauté patiently for 8-10 minutes until they turn a deep golden brown.
4. Aromatics & Tomatoes: Add 1 tbsp of ginger-garlic paste and green chilies. Sauté for 1 minute until the raw smell goes away. Pour in the tomato puree and cook until the mixture thickens and oil starts separating from the edges (about 5-7 minutes).
5. Spice Powders: Lower the heat and add 1/2 tsp turmeric, 1 tsp Kashmiri red chili powder, 1 tsp coriander powder, and 1/2 tsp cumin powder. Stir constantly for 30 seconds so the spices bloom without burning.
6. Adding Base: Add the prepared Capsicum to the masala. Sauté on medium-high heat for 4-5 minutes to coat everything well and seal in the flavors.
7. Simmering: Pour in 1 to 1.5 cups of warm water (adjust for desired gravy consistency). Bring to a boil, then reduce heat to low, cover with a lid, and simmer. Cook until the Capsicum is completely tender (15 mins for veg/paneer, 30-45 mins for meat).
8. Final Garnish: Crush 1 tsp of Kasuri Methi (dried fenugreek leaves) between your palms and sprinkle it over the curry along with 1/2 tsp of garam masala. Garnish with freshly chopped cilantro and serve hot.",,True,2026-08-08T05:39:03.817567+00:00,Main Course
46761281-d62f-4bfe-8427-23d57e8c2c30,capsicum-fry,Capsicum Fry,Andhra,Capsicum,"500g Capsicum, washed and prepped
2 medium Onions, finely chopped
1 tbsp Ginger-Garlic Paste
2 medium Tomatoes, pureed or chopped
2-3 Green Chilies, slit
1 tsp Cumin Seeds
1/2 tsp Turmeric Powder
1 tsp Red Chili Powder
1 tsp Garam Masala
2 tbsp Oil or Ghee
Salt to taste
2 tbsp Fresh Coriander Leaves, chopped",Vegetarian,False,{},{All},"1. Ingredient Prep: Wash, peel, and chop Capsicum into even, bite-sized pieces. Finely chop onions, tomatoes, and slit green chilies.
2. Tempering (Tadka): Heat 2-3 tbsp of oil (mustard oil preferred for vegetables) in a wide pan. Add mustard seeds, cumin seeds, a pinch of hing (asafoetida), and curry leaves. Let them splutter.
3. Aromatics: Add chopped onions and sauté until translucent. Add ginger-garlic paste and sauté for another minute.
4. Main Ingredient Addition: Add the chopped Capsicum along with a pinch of turmeric and salt. Mix well to coat with the oil and spices.
5. Searing/Cooking: Cook uncovered on medium-high heat for the first 5 minutes to get a slight sear. Then, reduce the heat, cover with a lid, and cook until Capsicum is 80% tender. Stir occasionally to prevent sticking.
6. Spicing: Remove the lid and add dry spice powders (coriander powder, cumin powder, red chili powder, amchur/dry mango powder). Mix thoroughly.
7. Finishing: Sauté on medium heat for another 3-4 minutes to crisp up the edges. Finish with a sprinkle of garam masala and fresh coriander leaves. Serve hot as a side dish.",,True,2026-08-08T05:39:03.817580+00:00,Main Course
8903d70b-2341-49fd-a3a0-9a5686b374bc,capsicum-roast,Capsicum Roast,Gujarati,Capsicum,"500g Capsicum, washed and prepped
2 medium Onions, finely chopped
1 tbsp Ginger-Garlic Paste
2 medium Tomatoes, pureed or chopped
2-3 Green Chilies, slit
1 tsp Cumin Seeds
1/2 tsp Turmeric Powder
1 tsp Red Chili Powder
1 tsp Garam Masala
2 tbsp Oil or Ghee
Salt to taste
2 tbsp Fresh Coriander Leaves, chopped",Vegetarian,False,{},{All},"1. Ingredient Prep: Wash, peel, and chop Capsicum into even, bite-sized pieces. Finely chop onions, tomatoes, and slit green chilies.
2. Tempering (Tadka): Heat 2-3 tbsp of oil (mustard oil preferred for vegetables) in a wide pan. Add mustard seeds, cumin seeds, a pinch of hing (asafoetida), and curry leaves. Let them splutter.
3. Aromatics: Add chopped onions and sauté until translucent. Add ginger-garlic paste and sauté for another minute.
4. Main Ingredient Addition: Add the chopped Capsicum along with a pinch of turmeric and salt. Mix well to coat with the oil and spices.
5. Searing/Cooking: Cook uncovered on medium-high heat for the first 5 minutes to get a slight sear. Then, reduce the heat, cover with a lid, and cook until Capsicum is 80% tender. Stir occasionally to prevent sticking.
6. Spicing: Remove the lid and add dry spice powders (coriander powder, cumin powder, red chili powder, amchur/dry mango powder). Mix thoroughly.
7. Finishing: Sauté on medium heat for another 3-4 minutes to crisp up the edges. Finish with a sprinkle of garam masala and fresh coriander leaves. Serve hot as a side dish.",,True,2026-08-08T05:39:03.817595+00:00,Main Course
f1585057-1a3c-41d6-b3b9-fcf07419bc2d,capsicum-tikka,Capsicum Tikka,Hyderabadi,Capsicum,"500g Capsicum, washed and prepped
2-3 Green Chilies, slit
1 tsp Cumin Seeds
1/2 tsp Turmeric Powder
1 tsp Red Chili Powder
1 tsp Garam Masala
2 tbsp Oil or Ghee
Salt to taste
2 tbsp Fresh Coriander Leaves, chopped",Vegetarian,True,{},{All},"1. Ingredient Prep: Wash, peel, and chop Capsicum into even, bite-sized pieces. Finely chop onions, tomatoes, and slit green chilies.
2. Tempering (Tadka): Heat 2-3 tbsp of oil (mustard oil preferred for vegetables) in a wide pan. Add mustard seeds, cumin seeds, a pinch of hing (asafoetida), and curry leaves. Let them splutter.
3. Aromatics: Add chopped onions and sauté until translucent. Add ginger-garlic paste and sauté for another minute.
4. Main Ingredient Addition: Add the chopped Capsicum along with a pinch of turmeric and salt. Mix well to coat with the oil and spices.
5. Searing/Cooking: Cook uncovered on medium-high heat for the first 5 minutes to get a slight sear. Then, reduce the heat, cover with a lid, and cook until Capsicum is 80% tender. Stir occasionally to prevent sticking.
6. Spicing: Remove the lid and add dry spice powders (coriander powder, cumin powder, red chili powder, amchur/dry mango powder). Mix thoroughly.
7. Finishing: Sauté on medium heat for another 3-4 minutes to crisp up the edges. Finish with a sprinkle of garam masala and fresh coriander leaves. Serve hot as a side dish.",,True,2026-08-08T05:39:03.817608+00:00,Main Course
e1227b80-b912-4a6a-b292-5665234f0132,capsicum-korma,Capsicum Korma,Rajasthani,Capsicum,"500g Capsicum, washed and prepped
2 medium Onions, finely chopped
1 tbsp Ginger-Garlic Paste
2 medium Tomatoes, pureed or chopped
2-3 Green Chilies, slit
1 tsp Cumin Seeds
1/2 tsp Turmeric Powder
1 tsp Red Chili Powder
1 tsp Garam Masala
2 tbsp Oil or Ghee
Salt to taste
2 tbsp Fresh Coriander Leaves, chopped",Vegetarian,False,{Nuts},{All},"1. Preparation: Thoroughly wash and prepare Capsicum. If it's meat or paneer, marinate it with a little turmeric, red chili powder, salt, and lemon juice for 20 minutes. Finely chop 2 onions and puree 2 tomatoes.
2. Whole Spices (Tadka): Heat 3 tbsp of oil or ghee in a heavy-bottomed pan or pressure cooker over medium heat. Add cumin seeds, 1 bay leaf, 2-3 cloves, and a small cinnamon stick. Let them sizzle for 30 seconds to release their aroma.
3. Onion Base: Add the finely chopped onions and a pinch of salt. Sauté patiently for 8-10 minutes until they turn a deep golden brown.
4. Aromatics & Tomatoes: Add 1 tbsp of ginger-garlic paste and green chilies. Sauté for 1 minute until the raw smell goes away. Pour in the tomato puree and cook until the mixture thickens and oil starts separating from the edges (about 5-7 minutes).
5. Spice Powders: Lower the heat and add 1/2 tsp turmeric, 1 tsp Kashmiri red chili powder, 1 tsp coriander powder, and 1/2 tsp cumin powder. Stir constantly for 30 seconds so the spices bloom without burning.
6. Adding Base: Add the prepared Capsicum to the masala. Sauté on medium-high heat for 4-5 minutes to coat everything well and seal in the flavors.
7. Simmering: Pour in 1 to 1.5 cups of warm water (adjust for desired gravy consistency). Bring to a boil, then reduce heat to low, cover with a lid, and simmer. Cook until the Capsicum is completely tender (15 mins for veg/paneer, 30-45 mins for meat).
8. Final Garnish: Crush 1 tsp of Kasuri Methi (dried fenugreek leaves) between your palms and sprinkle it over the curry along with 1/2 tsp of garam masala. Garnish with freshly chopped cilantro and serve hot.",,True,2026-08-08T05:39:03.817622+00:00,Main Course
c54f375e-7261-40c7-a0d4-91fd4adec18c,capsicum-makhani,Capsicum Makhani,Punjabi,Capsicum,"500g Capsicum, washed and prepped
2 medium Onions, finely chopped
1 tbsp Ginger-Garlic Paste
2 medium Tomatoes, pureed or chopped
2-3 Green Chilies, slit
1 tsp Cumin Seeds
1/2 tsp Turmeric Powder
1 tsp Red Chili Powder
1 tsp Garam Masala
3 tbsp Butter
1/4 cup Fresh Cream
1 tsp Kasuri Methi
Salt to taste
2 tbsp Fresh Coriander Leaves, chopped",Vegan,False,{Dairy},{All},"1. Preparation: Thoroughly wash and prepare Capsicum. If it's meat or paneer, marinate it with a little turmeric, red chili powder, salt, and lemon juice for 20 minutes. Finely chop 2 onions and puree 2 tomatoes.
2. Whole Spices (Tadka): Heat 3 tbsp of oil or ghee in a heavy-bottomed pan or pressure cooker over medium heat. Add cumin seeds, 1 bay leaf, 2-3 cloves, and a small cinnamon stick. Let them sizzle for 30 seconds to release their aroma.
3. Onion Base: Add the finely chopped onions and a pinch of salt. Sauté patiently for 8-10 minutes until they turn a deep golden brown.
4. Aromatics & Tomatoes: Add 1 tbsp of ginger-garlic paste and green chilies. Sauté for 1 minute until the raw smell goes away. Pour in the tomato puree and cook until the mixture thickens and oil starts separating from the edges (about 5-7 minutes).
5. Spice Powders: Lower the heat and add 1/2 tsp turmeric, 1 tsp Kashmiri red chili powder, 1 tsp coriander powder, and 1/2 tsp cumin powder. Stir constantly for 30 seconds so the spices bloom without burning.
6. Adding Base: Add the prepared Capsicum to the masala. Sauté on medium-high heat for 4-5 minutes to coat everything well and seal in the flavors.
7. Simmering: Pour in 1 to 1.5 cups of warm water (adjust for desired gravy consistency). Bring to a boil, then reduce heat to low, cover with a lid, and simmer. Cook until the Capsicum is completely tender (15 mins for veg/paneer, 30-45 mins for meat).
8. Final Garnish: Crush 1 tsp of Kasuri Methi (dried fenugreek leaves) between your palms and sprinkle it over the curry along with 1/2 tsp of garam masala. Garnish with freshly chopped cilantro and serve hot.",,True,2026-08-08T05:39:03.817636+00:00,Main Course
8c45e074-ce3d-477a-98a4-83ede3c5fa41,capsicum-bhurji,Capsicum Bhurji,Hyderabadi,Capsicum,"500g Capsicum, washed and prepped
2 medium Onions, finely chopped
1 tbsp Ginger-Garlic Paste
2 medium Tomatoes, pureed or chopped
2-3 Green Chilies, slit
1 tsp Cumin Seeds
1/2 tsp Turmeric Powder
1 tsp Red Chili Powder
1 tsp Garam Masala
2 tbsp Oil or Ghee
Salt to taste
2 tbsp Fresh Coriander Leaves, chopped",Vegan,False,{},{All},"1. Ingredient Prep: Wash, peel, and chop Capsicum into even, bite-sized pieces. Finely chop onions, tomatoes, and slit green chilies.
2. Tempering (Tadka): Heat 2-3 tbsp of oil (mustard oil preferred for vegetables) in a wide pan. Add mustard seeds, cumin seeds, a pinch of hing (asafoetida), and curry leaves. Let them splutter.
3. Aromatics: Add chopped onions and sauté until translucent. Add ginger-garlic paste and sauté for another minute.
4. Main Ingredient Addition: Add the chopped Capsicum along with a pinch of turmeric and salt. Mix well to coat with the oil and spices.
5. Searing/Cooking: Cook uncovered on medium-high heat for the first 5 minutes to get a slight sear. Then, reduce the heat, cover with a lid, and cook until Capsicum is 80% tender. Stir occasionally to prevent sticking.
6. Spicing: Remove the lid and add dry spice powders (coriander powder, cumin powder, red chili powder, amchur/dry mango powder). Mix thoroughly.
7. Finishing: Sauté on medium heat for another 3-4 minutes to crisp up the edges. Finish with a sprinkle of garam masala and fresh coriander leaves. Serve hot as a side dish.",,True,2026-08-08T05:39:03.817650+00:00,Main Course
53d9c8db-27dd-496d-bcf9-b320d1c6adec,capsicum-kofta,Capsicum Kofta,Hyderabadi,Capsicum,"500g Capsicum, washed and prepped
2 medium Onions, finely chopped
1 tbsp Ginger-Garlic Paste
2 medium Tomatoes, pureed or chopped
2-3 Green Chilies, slit
1 tsp Cumin Seeds
1/2 tsp Turmeric Powder
1 tsp Red Chili Powder
1 tsp Garam Masala
2 tbsp Oil or Ghee
Salt to taste
2 tbsp Fresh Coriander Leaves, chopped",Vegetarian,False,{},{All},"1. Preparation: Thoroughly wash and prepare Capsicum. If it's meat or paneer, marinate it with a little turmeric, red chili powder, salt, and lemon juice for 20 minutes. Finely chop 2 onions and puree 2 tomatoes.
2. Whole Spices (Tadka): Heat 3 tbsp of oil or ghee in a heavy-bottomed pan or pressure cooker over medium heat. Add cumin seeds, 1 bay leaf, 2-3 cloves, and a small cinnamon stick. Let them sizzle for 30 seconds to release their aroma.
3. Onion Base: Add the finely chopped onions and a pinch of salt. Sauté patiently for 8-10 minutes until they turn a deep golden brown.
4. Aromatics & Tomatoes: Add 1 tbsp of ginger-garlic paste and green chilies. Sauté for 1 minute until the raw smell goes away. Pour in the tomato puree and cook until the mixture thickens and oil starts separating from the edges (about 5-7 minutes).
5. Spice Powders: Lower the heat and add 1/2 tsp turmeric, 1 tsp Kashmiri red chili powder, 1 tsp coriander powder, and 1/2 tsp cumin powder. Stir constantly for 30 seconds so the spices bloom without burning.
6. Adding Base: Add the prepared Capsicum to the masala. Sauté on medium-high heat for 4-5 minutes to coat everything well and seal in the flavors.
7. Simmering: Pour in 1 to 1.5 cups of warm water (adjust for desired gravy consistency). Bring to a boil, then reduce heat to low, cover with a lid, and simmer. Cook until the Capsicum is completely tender (15 mins for veg/paneer, 30-45 mins for meat).
8. Final Garnish: Crush 1 tsp of Kasuri Methi (dried fenugreek leaves) between your palms and sprinkle it over the curry along with 1/2 tsp of garam masala. Garnish with freshly chopped cilantro and serve hot.",,True,2026-08-08T05:39:03.817664+00:00,Main Course
20c811d4-a1e3-4d5a-8ec9-870878c99402,capsicum-saag,Capsicum Saag,Maharashtrian,Capsicum,"500g Capsicum, washed and prepped
2 medium Onions, finely chopped
1 tbsp Ginger-Garlic Paste
2 medium Tomatoes, pureed or chopped
2-3 Green Chilies, slit
1 tsp Cumin Seeds
1/2 tsp Turmeric Powder
1 tsp Red Chili Powder
1 tsp Garam Masala
2 tbsp Oil or Ghee
Salt to taste
2 tbsp Fresh Coriander Leaves, chopped",Vegetarian,False,{},{All},"1. Preparation: Thoroughly wash and prepare Capsicum. If it's meat or paneer, marinate it with a little turmeric, red chili powder, salt, and lemon juice for 20 minutes. Finely chop 2 onions and puree 2 tomatoes.
2. Whole Spices (Tadka): Heat 3 tbsp of oil or ghee in a heavy-bottomed pan or pressure cooker over medium heat. Add cumin seeds, 1 bay leaf, 2-3 cloves, and a small cinnamon stick. Let them sizzle for 30 seconds to release their aroma.
3. Onion Base: Add the finely chopped onions and a pinch of salt. Sauté patiently for 8-10 minutes until they turn a deep golden brown.
4. Aromatics & Tomatoes: Add 1 tbsp of ginger-garlic paste and green chilies. Sauté for 1 minute until the raw smell goes away. Pour in the tomato puree and cook until the mixture thickens and oil starts separating from the edges (about 5-7 minutes).
5. Spice Powders: Lower the heat and add 1/2 tsp turmeric, 1 tsp Kashmiri red chili powder, 1 tsp coriander powder, and 1/2 tsp cumin powder. Stir constantly for 30 seconds so the spices bloom without burning.
6. Adding Base: Add the prepared Capsicum to the masala. Sauté on medium-high heat for 4-5 minutes to coat everything well and seal in the flavors.
7. Simmering: Pour in 1 to 1.5 cups of warm water (adjust for desired gravy consistency). Bring to a boil, then reduce heat to low, cover with a lid, and simmer. Cook until the Capsicum is completely tender (15 mins for veg/paneer, 30-45 mins for meat).
8. Final Garnish: Crush 1 tsp of Kasuri Methi (dried fenugreek leaves) between your palms and sprinkle it over the curry along with 1/2 tsp of garam masala. Garnish with freshly chopped cilantro and serve hot.",,True,2026-08-08T05:39:03.817677+00:00,Main Course
